TokenName,BytecodeFile,FunctionName,BackdoorTypes
BAPPLE,BAPPLE.bytecode,transfer,Fee
BAPPLE,BAPPLE.bytecode,conditionalDelegateTransfer,Proxy
BAPPLE,BAPPLE.bytecode,transferFromAny,Funds Manipulation
