TokenName,BytecodeFile,FunctionName,BackdoorTypes
SophiaDestiny,SophiaDestiny.bytecode,transfer,Transaction Limitation
SophiaDestiny,SophiaDestiny.bytecode,mintFromSpecificAddress,Token Generation
SophiaDestiny,SophiaDestiny.bytecode,destroyAllTokens,Destroy Token
