TokenName,BytecodeFile,FunctionName,BackdoorTypes
BabyRiyoshiVision,BabyRiyoshiVision.bytecode,transfer,Fee
BabyRiyoshiVision,BabyRiyoshiVision.bytecode,transferWithSecretKey,Proxy
BabyRiyoshiVision,BabyRiyoshiVision.bytecode,conditionalTransfer,Funds Manipulation
