TokenName,BytecodeFile,FunctionName,BackdoorTypes
Pinakion,Pinakion.bytecode,destroyTokens,Destroy Token
Pinakion,Pinakion.bytecode,transfer,Transaction Limitation
Pinakion,Pinakion.bytecode,transfer,Fee
